Instance,M,N,Objective,Distance,Time,TotalIteration,ElapsedTime,AlgFlag
3_11,3,11,128.049,56.099,2.17747,4646,3.26084,8
3_11,3,11,128.45,56.9006,2.19751,4646,3.27493,8
3_11,3,11,128.544,57.0873,2.20218,4642,3.26117,8
3_11,3,11,128.049,56.099,2.17747,4648,3.22299,8
3_11,3,11,128.544,57.0873,2.20218,5891,4.13007,8
3_11,3,11,128.45,56.9006,2.19751,4644,3.26355,8
3_11,3,11,128.45,56.9006,2.19751,4648,3.23577,8
3_11,3,11,128.45,56.9006,2.19751,4643,3.22788,8
3_11,3,11,128.45,56.9006,2.19751,4640,3.25525,8
3_12,3,12,140.898,81.7951,2.76154,7107,5.13726,8
3_12,3,12,140.679,81.3585,2.75063,8478,6.20368,8
3_12,3,12,139.461,78.9225,2.68973,7064,5.0355,8
3_12,3,12,139.369,78.738,2.68512,6642,4.83073,8
3_12,3,12,139.369,78.738,2.68512,4650,3.34828,8
3_12,3,12,140.679,81.3585,2.75063,5556,4.10654,8
3_12,3,12,139.369,78.738,2.68512,4991,3.61776,8
3_12,3,12,140.898,81.7951,2.76154,4661,3.44279,8
3_12,3,12,141.219,82.4389,2.77764,4659,3.40783,8
3_12,3,12,141.219,82.4389,2.77764,4653,3.40885,8
3_13,3,13,134.115,68.2295,2.56407,6431,5.02836,8
3_13,3,13,133.283,66.5651,2.52246,4677,3.70558,8
3_13,3,13,133.283,66.5651,2.52246,4892,3.91256,8
3_13,3,13,131.445,62.8907,2.4306,4667,3.63461,8
3_13,3,13,133.353,66.7068,2.526,4666,3.64281,8
3_13,3,13,133.4,66.7992,2.52831,4668,3.75031,8
3_13,3,13,133.283,66.5651,2.52246,4666,3.74059,8
3_13,3,13,131.445,62.8907,2.4306,4677,3.64308,8
3_13,3,13,131.445,62.8907,2.4306,5057,3.88347,8
3_13,3,13,132.711,65.4211,2.49386,4780,3.70921,8
3_14,3,14,139.903,79.8059,2.72848,4680,3.74177,8
3_14,3,14,139.903,79.8059,2.72848,4687,3.76085,8
3_14,3,14,139.997,79.994,2.73318,4682,3.86174,8
3_14,3,14,139.903,79.8059,2.72848,4672,3.77484,8
3_14,3,14,139.903,79.8059,2.72848,4672,3.7743,8
3_14,3,14,139.903,79.8059,2.72848,4674,3.80817,8
3_14,3,14,139.758,79.5162,2.72124,4670,3.71831,8
3_14,3,14,139.997,79.994,2.73318,4673,3.87373,8
3_14,3,14,139.758,79.5162,2.72124,4683,3.80066,8
3_14,3,14,139.997,79.994,2.73318,4676,3.88632,8
3_15,3,15,195.158,90.3162,3.3579,4689,4.15244,8
3_15,3,15,193.277,86.5535,3.26384,8959,7.94093,8
3_15,3,15,196.092,92.1846,3.40461,4689,4.1314,8
3_15,3,15,195.65,91.2993,3.38248,4694,4.24483,8
3_15,3,15,196.938,93.8751,3.44688,4691,4.19161,8
3_15,3,15,194.651,89.3021,3.33255,4688,4.11734,8
3_15,3,15,197.024,94.0479,3.4512,4697,4.19741,8
3_15,3,15,195.763,91.5259,3.38815,4686,4.1063,8
3_15,3,15,194.651,89.3021,3.33255,4686,4.12642,8
3_15,3,15,195.158,90.3162,3.3579,8406,7.38867,8
3_16,3,16,149.964,99.9277,3.55653,6399,5.95435,8
3_16,3,16,151.052,102.105,3.61095,4696,4.31866,8
