Instance,M,N,Objective,Distance,Time,TotalIteration,ElapsedTime,AlgFlag
NYC_4_060,4,60,235.441,170.882,7.05537,1000000,38.7953,3
NYC_4_060,4,60,234.363,168.725,7.00147,1000000,21.364,3
NYC_4_060,4,60,235.368,170.736,7.05174,1000000,23.8085,3
NYC_4_060,4,60,236.736,173.473,7.12015,301500,600.027,3
NYC_4_060,4,60,234.601,169.202,7.01338,303200,600.074,3
NYC_4_100,4,100,406.116,312.233,12.8392,1000000,187.712,3
NYC_4_100,4,100,408.714,317.428,12.969,1000000,380.127,3
NYC_4_100,4,100,445.629,291.258,12.3148,1000000,44.4341,3
NYC_4_100,4,100,442.434,284.868,12.155,1000000,539.535,3
NYC_4_100,4,100,444.148,288.296,12.2407,1000000,134.228,3
NYC_4_100,4,100,391.508,283.015,12.1087,1000000,147.029,3
NYC_4_100,4,100,439.611,279.222,12.0139,1000000,67.7423,3
NYC_4_100,4,100,446.512,293.024,12.3589,1000000,45.6552,3
NYC_4_100,4,100,395.106,290.213,12.2887,1000000,488.9,3
NYC_4_100,4,100,445.818,291.636,12.3242,1000000,42.7093,3
NYC_4_150,4,150,753.52,507.04,20.2427,1000000,100.29,3
NYC_4_150,4,150,757.499,414.998,17.9416,1000000,554.434,3
NYC_4_150,4,150,727.82,455.64,18.9577,1000000,85.5859,3
NYC_4_150,4,150,733.635,467.269,19.2484,1000000,94.0543,3
NYC_4_150,4,150,753.558,507.117,20.2446,1000000,81.4484,3
NYC_4_150,4,150,731.931,463.862,19.1632,1000000,76.14,3
NYC_4_150,4,150,743.797,487.594,19.7565,1000000,73.5359,3
NYC_4_150,4,150,714.273,428.546,18.2803,1000000,69.798,3
NYC_4_150,4,150,756.353,512.706,20.3843,33600,601.329,3
NYC_4_150,4,150,722.401,444.801,18.6867,1000000,118.611,3
NYC_4_250,4,250,1086.3,672.602,29.4567,25700,603.79,3
NYC_4_250,4,250,1078.06,756.128,31.5449,26000,600.377,3
NYC_4_250,4,250,1042.04,684.077,29.7436,19200,603.735,3
NYC_4_250,4,250,1073.19,746.38,31.3012,16700,605.414,3
NYC_4_250,4,250,1159.15,718.31,30.5994,1000000,118.097,3
NYC_4_250,4,250,1099.92,699.831,30.1375,18600,601.397,3
NYC_4_250,4,250,1132.84,765.684,31.7838,24100,601.231,3
NYC_4_250,4,250,1134.83,769.656,31.8831,20300,600.199,3
NYC_4_250,4,250,1132.64,765.273,31.7735,1000000,151.554,3
NYC_4_250,4,250,1079.21,658.426,29.1023,283000,600.001,3
NYC_4_400,4,400,1924.56,1249.12,51.6531,14500,604.358,3
NYC_4_400,4,400,2010.37,1220.74,50.9436,1000000,210.849,3
NYC_4_400,4,400,2014.45,1228.9,51.1476,291200,600.011,3
NYC_4_400,4,400,2108.31,1216.62,50.8406,1000000,333.089,3
NYC_4_400,4,400,1808.62,1217.24,50.8561,1000000,392.305,3
NYC_4_400,4,400,1810.97,1121.95,48.4737,1000000,242.174,3
NYC_4_400,4,400,1890.39,1180.77,49.9443,1000000,343.598,3
